id,created_at,user,ori_text,hashtags,cleaned_text,cleaned_hashtags,cleaned_text_no_stopwords,label
1880565507788824825,2025-01-18 10:38:50+00:00,Nindya,"Dosen hanya masuk 1x merapel 8 pertemuan, karena sibuk kerja sampingan #DosenDimiskinkanNegara #bayartukindosenkemdiktisaintek #dosenbukansapiperah","['DosenDimiskinkanNegara', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']",dosen hanya masuk x merapel pertemuan karena sibuk kerja sampingan,dosendimiskinkannegara bayartukindosenkemdiktisaintek dosenbukansapiperah,dosen masuk x merapel pertemuan sibuk kerja sampingan,Negative
1886726109334827045,2025-02-04 10:38:52+00:00,esdepe,Kalau nggak ikut aksi kemarin aku nggak akan tahu betapa banyak orang2 hebat dan tulus yg dikecilkan di negeri ini 🥹 #bayartukindosenkemdiktisaintek #bayartukindosen #tukinforall,"['bayartukindosenkemdiktisaintek', 'bayartukindosen', 'tukinforall']",kalau tidak ikut aksi kemarin aku tidak akan tahu betapa banyak orang hebat dan tulus yang dikecilkan di negeri ini,bayartukindosenkemdiktisaintek bayartukindosen tukinforall,aksi kemarin betapa orang hebat tulus dikecilkan negeri,Negative
1880612851540443522,2025-01-18 13:46:58+00:00,Asih Winantu,"banyak yg tidak suka dgn perjuangan tukin ini, saat sesi diskusi zoom malam ini ada banyak penyusup, mulai dari yg share video porno, chat kata2 jorok..beginilah namanya perjuangan buat @tukin_dosenASN

#dosenbukansapiperah #DosenDimiskinkanNegara #bayartukindosenkemdiktisaintek","['dosenbukansapiperah', 'DosenDimiskinkanNegara', 'bayartukindosenkemdiktisaintek']",banyak yang tidak suka dengan perjuangan tukin ini saat sesi diskusi zoom malam ini ada banyak penyusup mulai dari yang share video porno chat kata jorokbeginilah namanya perjuangan buat,dosenbukansapiperah dosendimiskinkannegara bayartukindosenkemdiktisaintek,suka perjuangan tukin sesi diskusi zoom malam penyusup share video porno chat jorokbeginilah namanya perjuangan,Positive
1880446136395386936,2025-01-18 02:44:30+00:00,teza hutri,"Selama ini Disini Dosen  dikebiri, Terasa seperti gaji UMR upah buruh
@tukin_dosenASN 

#DosenDimiskinkanNegara
#bayartukindosenkemdiktisaintek
#dosenbukansapiperah","['DosenDimiskinkanNegara', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']",selama ini disini dosen dikebiri terasa seperti gaji umr upah buruh,dosendimiskinkannegara bayartukindosenkemdiktisaintek dosenbukansapiperah,dosen dikebiri gaji umr upah buruh,Neutral
1881513617121833425,2025-01-21 01:26:17+00:00,gheri satria,"@ardisatriawan yah gimmick...dealnya yg demo kasih jabatan, pegawainya kasih tambah tunjangan, dan tukin dosen tetap ndak dikasih...duh suram, sesuram2nya..
aa tukin aa...kasiaan...aa tukin aa..
#BayarTukinDosenKemdiktisaintek 
#DosenBukanSapiPerah 
#DosenDimiskinkanNegara","['BayarTukinDosenKemdiktisaintek', 'DosenBukanSapiPerah', 'DosenDimiskinkanNegara']",ya gimmickdealnya yang demo kasih jabatan pegawainya kasih tambah tunjangan dan tukin dosen tetap ndak dikasihduh suram sesuramnya aa tukin aakasiaanaa tukin aa,bayartukindosenkemdiktisaintek dosenbukansapiperah dosendimiskinkannegara,ya gimmickdealnya demo kasih jabatan pegawainya kasih tunjangan tukin dosen ndak dikasihduh suram sesuramnya aa tukin aakasiaanaa tukin aa,Negative
1886274271221317978,2025-02-03 04:43:26+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,"Dosen berhak mendapatakan TUKIN sejak tahun 2020. Tukin dosen untuk semua,, 2020-2024 harga mati.
#tukinforall
#dosenbukansapiperah 
#bayartukindosenkemdiktisaintek https://t.co/BSpZAjMVyl","['tukinforall', 'dosenbukansapiperah', 'bayartukindosenkemdiktisaintek']",dosen berhak mendapatakan tukin sejak tahun tukin dosen untuk semua harga mati,tukinforall dosenbukansapiperah bayartukindosenkemdiktisaintek,dosen berhak mendapatakan tukin tukin dosen harga mati,Positive
1886532150591475987,2025-02-03 21:48:09+00:00,Evi Sufiani💚🖤,"Pak @prabowo , 1 Menteri dan 2 Wamen Anda hilang, dicari para Dosen.
Pak @setkabgoid sudah pernah dicari kah?
Soalnya ada tuntutan #bayartukindosenkemdiktisaintek #tukinforall  #DosenDimiskinkanNegara 

Berasa #IndonesiaGelap","['bayartukindosenkemdiktisaintek', 'tukinforall', 'DosenDimiskinkanNegara', 'IndonesiaGelap']",pak menteri dan wamen anda hilang dicari para dosen pak sudah pernah dicari kah soalnya ada tuntutan berasa,bayartukindosenkemdiktisaintek tukinforall dosendimiskinkannegara indonesiagelap,menteri wamen hilang dicari dosen dicari kah tuntutan berasa,Neutral
1886257435838747076,2025-02-03 03:36:32+00:00,Adiguna Utama,"Hari ini 3 Februari 2025, dosen ASN se-Indonesia bangkit menyuarakan kekecewaan. FYI, Gaji Dosen CPNS di @Kemdiktisaintek msh di bawah bayaran kurir JNE/J&amp;T.
#DosenDimiskinkanNegara #DosenBukanSapiPerah #BayarTukinDosenKemdiktisaintek #TukinForAll #JanganJadiDosen","['DosenDimiskinkanNegara', 'DosenBukanSapiPerah', 'BayarTukinDosenKemdiktisaintek', 'TukinForAll', 'JanganJadiDosen']",hari ini februari dosen asn seindonesia bangkit menyuarakan kekecewaan fyi gaji dosen cpns di msh di bawah bayaran kurir jnejt,dosendimiskinkannegara dosenbukansapiperah bayartukindosenkemdiktisaintek tukinforall janganjadidosen,februari dosen asn seindonesia bangkit menyuarakan kekecewaan fyi gaji dosen cpns msh bayaran kurir jnejt,Neutral
1886173967146479665,2025-02-02 22:04:51+00:00,R. Arif Nugroho,"Selamat berjuang, semoga berbuah manis @tukin_dosenASN #tukinforall #bayartukindosenkemdiktisaintek #dosenbukansapiperah https://t.co/Qy3mrqopDH","['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']",selamat berjuang semoga berbuah manis,tukinforall bayartukindosenkemdiktisaintek dosenbukansapiperah,selamat berjuang semoga berbuah manis,Positive
1880487855736385798,2025-01-18 05:30:17+00:00,Rina Mayangsari,"Boro-boro jajan shopeefood, mau makan aja harus puter otak biar cukup 
 #DosenDimiskinkanNegara 
#bayartukindosenkemdiktisaintek 
#dosenbukansapiperah","['DosenDimiskinkanNegara', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']",boroboro jajan shopeefood mau makan saja harus puter otak biar cukup,dosendimiskinkannegara bayartukindosenkemdiktisaintek dosenbukansapiperah,boroboro jajan shopeefood makan puter otak biar,Neutral
1881373905199481293,2025-01-20 16:11:07+00:00,Aggashi Vi,"Kalo dosen2 Kemdiktisaitek yg demo karena tukin nya gak dicairkan apakah akan dibawa ke ranah hukum juga? 🤔 
#DosenDimiskinkanNegara 
#dosenbukansapiperah 
#bayartukindosenkemdiktisaintek","['DosenDimiskinkanNegara', 'dosenbukansapiperah', 'bayartukindosenkemdiktisaintek']",kalau dosen kemdiktisaitek yang demo karena tukin nya tidak dicairkan apakah akan dibawa ke ranah hukum juga,dosendimiskinkannegara dosenbukansapiperah bayartukindosenkemdiktisaintek,dosen kemdiktisaitek demo tukin nya dicairkan dibawa ranah hukum,Neutral
1886644485356183584,2025-02-04 05:14:32+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,"Politeknik Negeri Ujung Pandang 🔥🔥🔥
Senat👍👍
#tukinforall 
#bayartukindosenkemdiktisaintek 
#dosenbukansapiperah https://t.co/DFv3aQosCS","['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']",politeknik negeri ujung pandang senat,tukinforall bayartukindosenkemdiktisaintek dosenbukansapiperah,politeknik negeri ujung pandang senat,Neutral
1886257793264677176,2025-02-03 03:37:57+00:00,adiparmanlaode,"Semangat kawan2. 
#tukinforall 
#bayartukindosenkemdiktisaintek 
#DosenDimiskinkanNegara 
@prabowo 
@Heraloebss 
@tukin_dosenASN","['tukinforall', 'bayartukindosenkemdiktisaintek', 'DosenDimiskinkanNegara']",semangat kawan,tukinforall bayartukindosenkemdiktisaintek dosendimiskinkannegara,semangat kawan,Positive
1886249230056214679,2025-02-03 03:03:55+00:00,Frans Simanjuntak,"Bayarkan Tukin kami Segera, atau kubur mimpi melihat masa depan bangsa yg cerah, karena kami dosen ASN Kemdikti saintek bukan sapi perah !!!
#tukinforall #bayartukindosenkemdiktisaintek
#dosenbukansapiperah 
#kesejahteraandosen
#trendinghariini 
#aksidamai 
#pejuangtukin https://t.co/FzID9moih4","['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah', 'kesejahteraandosen', 'trendinghariini', 'aksidamai', 'pejuangtukin']",bayarkan tukin kami segera atau kubur mimpi melihat masa depan bangsa yang cerah karena kami dosen asn kemdikti saintek bukan sapi perah,tukinforall bayartukindosenkemdiktisaintek dosenbukansapiperah kesejahteraandosen trendinghariini aksidamai pejuangtukin,bayarkan tukin kubur mimpi bangsa cerah dosen asn kemdikti saintek sapi perah,Neutral
1886226904392634867,2025-02-03 01:35:13+00:00,Zoom project,Bapak @prabowo apakah sudah tau klo dosen ada yg sampai nyambi jadi ojek online karena upah sebagai dosen sangat rendah ? @Kemdiktisaintek @KemenkeuRI @DPR_RI #tukinforall #dosenbukansapiperah #bayartukindosenkemdiktisaintek,"['tukinforall', 'dosenbukansapiperah', 'bayartukindosenkemdiktisaintek']",bapak apakah sudah tau kalau dosen ada yang sampai nyambi jadi ojek online karena upah sebagai dosen sangat rendah,tukinforall dosenbukansapiperah bayartukindosenkemdiktisaintek,tau dosen nyambi ojek online upah dosen rendah,Negative
1886454631829770412,2025-02-03 16:40:07+00:00,gearcloudy,"100 Hari Kabinet Merah Putih
Terbukti :
Merah pekat darah masyarakat mengalir
Putih sperma pejabat menetes ke perut bunga malam
#tukinforall #bayartukindosenkemdiktisaintek #PemerintahOmonOmon #IndonesiaTidakBaikBaikSaja #SampaiMenang
#PagarLautanOligarki https://t.co/nlk9Kzce7S","['tukinforall', 'bayartukindosenkemdiktisaintek', 'PemerintahOmonOmon', 'IndonesiaTidakBaikBaikSaja', 'SampaiMenang', 'PagarLautanOligarki']",hari kabinet merah putih terbukti merah pekat darah masyarakat mengalir putih sperma pejabat menetes ke perut bunga malam,tukinforall bayartukindosenkemdiktisaintek pemerintahomonomon indonesiatidakbaikbaiksaja sampaimenang pagarlautanoligarki,kabinet merah putih terbukti merah pekat darah masyarakat mengalir putih sperma pejabat menetes perut bunga malam,Neutral
1886254063055974613,2025-02-03 03:23:08+00:00,Hariyadi,Berhubung gak bisa gabung langsung ya mendukung aksinya di sini saja #tukinforall #bayartukindosenkemdiktisaintek https://t.co/jzOD2st5qT,"['tukinforall', 'bayartukindosenkemdiktisaintek']",berhubung tidak bisa gabung langsung ya mendukung aksinya di sini saja,tukinforall bayartukindosenkemdiktisaintek,berhubung gabung langsung ya mendukung aksinya,Positive
1886277316818686401,2025-02-03 04:55:32+00:00,Ikna.uw,Maju terus pantang mundur #tukinforall #bayartukindosenkemdiktisaintek #dosenbukansapiperah @tukin_dosenASN https://t.co/XOXSNMZiD6,"['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']",maju terus pantang mundur,tukinforall bayartukindosenkemdiktisaintek dosenbukansapiperah,maju pantang mundur,Positive
1886254030130987231,2025-02-03 03:23:00+00:00,S,"Ya Allah merinding melihay perjuangan rekan sejawat bapak ibu dosen untuk mempejuangkan tukin untuk dosen 😭😭😭

@tukin_dosenASN 
#tukinforall #DosenDimiskinkanNegara #bayarkantukindosenkemdiktisaintek #dosenbukansapiperah https://t.co/QaOOv1b634","['tukinforall', 'DosenDimiskinkanNegara', 'bayarkantukindosenkemdiktisaintek', 'dosenbukansapiperah']",ya allah merinding melihay perjuangan rekan sejawat bapak ibu dosen untuk mempejuangkan tukin untuk dosen,tukinforall dosendimiskinkannegara bayarkantukindosenkemdiktisaintek dosenbukansapiperah,ya allah merinding melihay perjuangan rekan sejawat dosen mempejuangkan tukin dosen,Neutral
1881517849946263744,2025-01-21 01:43:06+00:00,Asih Winantu,"jadi dosen itu harus kaya, karena apa2 butuh biaya banyak. mau serdos harus tes b inggris , tes TPA, pelatihan pekerti. pakai uang sendiri tentunya .
#DosendimiskinkanNEGARA
#BAYARTUKINDOSENKEMDIKTISAINTEK
#dosenbukansapiperah 
@KemenkeuRI  @prabowo mohon atensinya","['DosendimiskinkanNEGARA', 'BAYARTUKINDOSENKEMDIKTISAINTEK', 'dosenbukansapiperah']",jadi dosen itu harus kaya karena apa butuh biaya banyak mau serdos harus tes b inggris tes tpa pelatihan pekerti pakai uang sendiri tentunya mohon atensinya,dosendimiskinkannegara bayartukindosenkemdiktisaintek dosenbukansapiperah,dosen kaya butuh biaya serdos tes b inggris tes tpa pelatihan pekerti pakai uang mohon atensinya,Negative
1885494353935949993,2025-02-01 01:04:19+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,Dan menagih hak TUKIN 2020-2024🙂‍↔️🙂‍↔️,[],dan menagih hak tukin,,menagih hak tukin,Neutral
1886296529323114933,2025-02-03 06:11:52+00:00,Coach Indra Shabri,"""Jika ingin menghancurkan sebuah bangsa, tidak perlu dengan perang, cukup HANCURKAN PENDIDIKAN dan ABAIKAN PENDIDIKNYA"" @prabowo @gibran_tweet @Gerindra  https://t.co/Wovrw5tjwd via @YouTube 
#tukinforall
#bayartukindosenkemdiktisaintek
#dosenbukansapiperah","['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']",jika ingin menghancurkan sebuah bangsa tidak perlu dengan perang cukup hancurkan pendidikan dan abaikan pendidiknya via,tukinforall bayartukindosenkemdiktisaintek dosenbukansapiperah,menghancurkan bangsa perang hancurkan pendidikan abaikan pendidiknya via,Negative
1886322555579183554,2025-02-03 07:55:18+00:00,Dosen ASN BerAK,"Kami sangat terbiasa ""ngemper"" begini sambil pegang dokumen. Ngurus proposal dana hibah kampus, kampus merdeka, nemenin mahasiswa PKM, lesehan di kantor dikti sudah biasa. Demi kampus dan mahasiswa bisa dapat fasilitas terbaik. Kok ya masih dibilang ""BUKAN PEGAWAI"". #tukinforall",['tukinforall'],kami sangat terbiasa ngemper begini sambil pegang dokumen ngurus proposal dana hibah kampus kampus merdeka nemenin mahasiswa pkm lesehan di kantor dikti sudah biasa demi kampus dan mahasiswa bisa dapat fasilitas terbaik kok ya masih dibilang bukan pegawai,tukinforall,terbiasa ngemper pegang dokumen ngurus proposal dana hibah kampus kampus merdeka nemenin mahasiswa pkm lesehan kantor dikti kampus mahasiswa fasilitas terbaik ya dibilang pegawai,Negative
1886253396174553184,2025-02-03 03:20:29+00:00,savere vedere,"Bayarkan TUKIN DOSEN, TANPA TAPI TAPI
#tukinforall
#tukinforall
#bayartukindosenkemdiktisaintek
#dosenbukansapiperah

@tukin_dosenASN","['tukinforall', 'tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']",bayarkan tukin dosen tanpa tapi tapi,tukinforall tukinforall bayartukindosenkemdiktisaintek dosenbukansapiperah,bayarkan tukin dosen,Neutral
1886260035317338304,2025-02-03 03:46:52+00:00,Teguh Jati Prasetyo,"Turut mendukung rekan rekan yg sedang berjuang di jalanan yang sedang menuntut Hak nyaa. Panjang Umur Perjuangan.

#tukinforall
#bayartukindosenkemdiktisaintek
#dosenbukansapiperah https://t.co/m2KlTgGDG1","['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']",turut mendukung rekan rekan yang sedang berjuang di jalanan yang sedang menuntut hak nyaa panjang umur perjuangan,tukinforall bayartukindosenkemdiktisaintek dosenbukansapiperah,mendukung rekan rekan berjuang jalanan menuntut hak nyaa umur perjuangan,Positive
1886384466874323003,2025-02-03 12:01:18+00:00,Suci Lestari Yuana,"Solidaritas untuk teman2 Dosen ASN. Bayar tukinnya! 
#bayartukindosenkemdiktisaintek
#tukinforall
#dosenbukansapiperah","['bayartukindosenkemdiktisaintek', 'tukinforall', 'dosenbukansapiperah']",solidaritas untuk teman dosen asn bayar tukinnya,bayartukindosenkemdiktisaintek tukinforall dosenbukansapiperah,solidaritas teman dosen asn bayar tukinnya,Neutral
1881563824287080634,2025-01-21 04:45:48+00:00,Coach Indra Shabri,Gimana @Kemdiktisaintek udah dramanya? Sekarang urus Tukin Dosen ya!! #BayarTukinDosenKemdiktisaintek #dosenbukansapiperah #DosenDimiskinkanNegara @tukin_dosenASN @prabowo @gibran_tweet,"['BayarTukinDosenKemdiktisaintek', 'dosenbukansapiperah', 'DosenDimiskinkanNegara']",bagaimana sudah dramanya sekarang urus tukin dosen ya,bayartukindosenkemdiktisaintek dosenbukansapiperah dosendimiskinkannegara,dramanya urus tukin dosen ya,Negative
1886241821204128042,2025-02-03 02:34:29+00:00,alyarozanna,Semangat bapak dan ibu dosen yg sedang berjuang dalam mendapatkan haknya. Semoga Allah SWT memudahkan dan meridhoi setiap keringat yg bapak ibu cucurkan hari ini 🥹🥹  #tukinforall #bayartukindosenkemdiktisaintek #dosenbukansapiperah @tukin_dosenASN,"['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']",semangat bapak dan ibu dosen yang sedang berjuang dalam mendapatkan haknya semoga allah swt memudahkan dan meridhoi setiap keringat yang bapak ibu cucurkan hari ini,tukinforall bayartukindosenkemdiktisaintek dosenbukansapiperah,semangat dosen berjuang haknya semoga allah swt memudahkan meridhoi keringat cucurkan,Positive
1889654171919409593,2025-02-12 12:33:57+00:00,Padlan,"Rispek mbak Widya menunda kelas demi demo 
#Tukinforall",['Tukinforall'],rispek mbak widya menunda kelas demi demo,tukinforall,rispek mbak widya menunda kelas demo,Negative
1880543618886471909,2025-01-18 09:11:52+00:00,Rina Mayangsari,"Dikuliahin di PTS sampe S2 sama ortu. Sekarang ortu dah tua boro-boro mau bahagiain, nyukupin diri sendiri aja susah. 2,3 juta cuman cukup buat kosan sama gojek
@tukin_dosenASN 
#DosenDimiskinkanNegara #dosenbukansapiperah #bayartukindosenkemendiktisaintek https://t.co/TFT1LWzrR9","['DosenDimiskinkanNegara', 'dosenbukansapiperah', 'bayartukindosenkemendiktisaintek']",dikuliahin di pts sampe s sama ortu sekarang ortu sudah tua boroboro mau bahagiain nyukupin diri sendiri saja susah juta cuman cukup buat kosan sama gojek,dosendimiskinkannegara dosenbukansapiperah bayartukindosenkemendiktisaintek,dikuliahin pts sampe s ortu ortu tua boroboro bahagiain nyukupin susah juta cuman kosan gojek,Positive
1881275007579586566,2025-01-20 09:38:08+00:00,ikhwānuddīn ✦,"""Segera dibayarkan, karena itu hak dosen. 

Apalagi sudah ada ketentuan hukum, tak ada alasan untuk tidak membayar tukin dosen itu, apalagi lembaga atau kementerian lain sudah lama membayarnya.""

–– M. Nasir Jamil di Jakarta, Senin (20/01/2025)

#BayarTukinDosenKemdiktisaintek https://t.co/k85qnEsgmg",['BayarTukinDosenKemdiktisaintek'],segera dibayarkan karena itu hak dosen apalagi sudah ada ketentuan hukum tak ada alasan untuk tidak membayar tukin dosen itu apalagi lembaga atau kementerian lain sudah lama membayarnya m nasir jamil di jakarta senin,bayartukindosenkemdiktisaintek,dibayarkan hak dosen ketentuan hukum alasan membayar tukin dosen lembaga kementerian membayarnya m nasir jamil jakarta senin,Neutral
1886458438424912346,2025-02-03 16:55:15+00:00,gearcloudy,"Karna emang bukan pengecer yang korup, tapi pemerintahnya yang tolol. 
#IndonesiaGelap
#tukinforall #bayartukindosenkemdiktisaintek #PemerintahOmonOmon #IndonesiaTidakBaikBaikSaja #SampaiMenang #PeringatanDarurat #PagarLautOligarki
#PemerintahMenindas
 #ReformasiPolisi https://t.co/kkczEItbf0","['IndonesiaGelap', 'tukinforall', 'bayartukindosenkemdiktisaintek', 'PemerintahOmonOmon', 'IndonesiaTidakBaikBaikSaja', 'SampaiMenang', 'PeringatanDarurat', 'PagarLautOligarki', 'PemerintahMenindas', 'ReformasiPolisi']",karena memang bukan pengecer yang korup tapi pemerintahnya yang tolol,indonesiagelap tukinforall bayartukindosenkemdiktisaintek pemerintahomonomon indonesiatidakbaikbaiksaja sampaimenang peringatandarurat pagarlautoligarki pemerintahmenindas reformasipolisi,pengecer korup pemerintahnya tolol,Negative
1886288062256497091,2025-02-03 05:38:14+00:00,Coach Indra Shabri,"Kementrian paling sering di Demo dalam 100 hari kerja Presiden @prabowo . tapi demo kali ini bukan ""sandiwara"" #bayartukindosenkemdiktisaintek #tukinforall #dosenbukansapiperah @tukin_dosenASN","['bayartukindosenkemdiktisaintek', 'tukinforall', 'dosenbukansapiperah']",kementrian paling sering di demo dalam hari kerja presiden tapi demo kali ini bukan sandiwara,bayartukindosenkemdiktisaintek tukinforall dosenbukansapiperah,kementrian demo kerja presiden demo kali sandiwara,Neutral
1880831781676728450,2025-01-19 04:16:55+00:00,Naufal Hibatullah,"Hai @Kemdiktisaintek tukin di bayar, tunjangan fungsional dari 2007 tdk dinaikan tolong d naikan. Jgn ngeles mulu! Jgn nunggu smpe mogok nasional!

@tukin_dosenASN 

#dosenbukansapiperah 
#DosenDimiskinkanNegara
#bayartukindosenkemdiktisaintek","['dosenbukansapiperah', 'DosenDimiskinkanNegara', 'bayartukindosenkemdiktisaintek']",hai tukin di bayar tunjangan fungsional dari tidak dinaikan tolong d naikan jangan ngeles mulu jangan nunggu smpe mogok nasional,dosenbukansapiperah dosendimiskinkannegara bayartukindosenkemdiktisaintek,hai tukin bayar tunjangan fungsional dinaikan tolong d naikan ngeles mulu nunggu smpe mogok nasional,Negative
1886311799370432922,2025-02-03 07:12:33+00:00,DEL,"Aneh yah dosen kementerian lain dapat tukin, while dosen @Kemdiktisaintek gak dapet. Lawak betul hahaha
#tukinforall
#dosenbukansapiperah 
#bayartukindosenkemdiktisaintek 
#DosenDimiskinkanNegara","['tukinforall', 'dosenbukansapiperah', 'bayartukindosenkemdiktisaintek', 'DosenDimiskinkanNegara']",aneh ya dosen kementerian lain dapat tukin while dosen tidak dapat lawak betul hahaha,tukinforall dosenbukansapiperah bayartukindosenkemdiktisaintek dosendimiskinkannegara,aneh ya dosen kementerian tukin while dosen lawak hahaha,Negative
1886278826659061899,2025-02-03 05:01:32+00:00,'aish',"Sudah saatnya apresiasi nyata, bukan sekadar janji. Tunjangan kinerja dosen harus segera dibayarkan! #HakDosen #TukinJanganTertunda 
#tukinforall
#bayartukindosenkemdiktisaintek
#dosenbukansapiperah https://t.co/WcJ4cekpVG","['HakDosen', 'TukinJanganTertunda', 'tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']",sudah saatnya apresiasi nyata bukan sekadar janji tunjangan kinerja dosen harus segera dibayarkan,hakdosen tukinjangantertunda tukinforall bayartukindosenkemdiktisaintek dosenbukansapiperah,apresiasi nyata janji tunjangan kinerja dosen dibayarkan,Neutral
1886277961604804739,2025-02-03 04:58:06+00:00,'aish',"Pendidikan berkualitas butuh dosen sejahtera! Jangan tunda lagi pembayaran tunjangan kinerja! #DosenButuhKepastian #TukinHarusCair 
#tukinforall
#bayartukindosenkemdiktisaintek
#dosenbukansapiperah https://t.co/LDcYnOapnm","['DosenButuhKepastian', 'TukinHarusCair', 'tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']",pendidikan berkualitas butuh dosen sejahtera jangan tunda lagi pembayaran tunjangan kinerja,dosenbutuhkepastian tukinharuscair tukinforall bayartukindosenkemdiktisaintek dosenbukansapiperah,pendidikan berkualitas butuh dosen sejahtera tunda pembayaran tunjangan kinerja,Neutral
1886160385621028956,2025-02-02 21:10:53+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,"Kementerian mungkin berhasil gagalkan pembayaran tunggakan tukin dosen sejak 2020, tapi ingatlah kepercayaan yang hilang sama sekali tak akan pernah bisa dibeli kembali.

Jika ketidakadilan ini dibiarkan, JANGAN SALAHKAN AKADEMIA BILA SUARA KRITIS SEMAKIN LANTANG, RISET TERHENTI","['bayartukindosenkemdiktisaintek', 'tukinforall', 'dosenbukansapiperah', 'dosendimiskinkannegara']",kementerian mungkin berhasil gagalkan pembayaran tunggakan tukin dosen sejak tapi ingatlah kepercayaan yang hilang sama sekali tak akan pernah bisa dibeli kembali jika ketidakadilan ini dibiarkan jangan salahkan akademia bila suara kritis semakin lantang riset terhenti,bayartukindosenkemdiktisaintek tukinforall dosenbukansapiperah dosendimiskinkannegara,kementerian berhasil gagalkan pembayaran tunggakan tukin dosen ingatlah kepercayaan hilang dibeli ketidakadilan dibiarkan salahkan akademia suara kritis lantang riset terhenti,Negative
1886456577869087219,2025-02-03 16:47:51+00:00,ikhwānuddīn ✦,"Dr. @FatimahFat88111 : Dosen ASN Terabaikan dari Tukin Selama Lebih dari 10 Tahun #tukindosen

#tukinforall #bayartukindosenkemdiktisaintek #dosenbukansapiperah https://t.co/xEUFUWacf7","['tukindosen', 'tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']",dari dosen asn terabaikan dari tukin selama lebih dari tahun,tukindosen tukinforall bayartukindosenkemdiktisaintek dosenbukansapiperah,dosen asn terabaikan tukin,Negative
1886210302402040317,2025-02-03 00:29:14+00:00,adiparmanlaode,"Semoga aksi damai hari ini berjalan dengan lancar. Sukses selalu buat pejuang tukin dosen seluruh indonesia.
#tukinforall #bayartukindosenkemdiktisaintek #dosenbukansapiperah @tukin_dosenASN","['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']",semoga aksi damai hari ini berjalan dengan lancar sukses selalu buat pejuang tukin dosen seluruh indonesia,tukinforall bayartukindosenkemdiktisaintek dosenbukansapiperah,semoga aksi damai berjalan lancar sukses pejuang tukin dosen indonesia,Positive
1880887925988348064,2025-01-19 08:00:01+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,"Tridharma bukan hanya digugat tapi juga tidak relevan lagi.

Di kampus-kampus Top Dunia saja dosen boleh memilih untuk berkarir menjadi Lecturer atau Researcher. Disini dosen kudu jadi dewa

#DosendimiskinkanNEGARA #BAYARTUKINDOSENKEMDIKTISAINTEK #dosenbukansapiperah","['DosendimiskinkanNEGARA', 'BAYARTUKINDOSENKEMDIKTISAINTEK', 'dosenbukansapiperah']",tridharma bukan hanya digugat tapi juga tidak relevan lagi di kampuskampus top dunia saja dosen boleh memilih untuk berkarir menjadi lecturer atau researcher disini dosen kudu jadi dewa,dosendimiskinkannegara bayartukindosenkemdiktisaintek dosenbukansapiperah,tridharma digugat relevan kampuskampus top dunia dosen memilih berkarir lecturer researcher dosen kudu dewa,Neutral
1886226974206775748,2025-02-03 01:35:29+00:00,asif faroqi,"Tunjangan kinerja untuk semua, karena setiap kontribusi berharga. #tukinforall #bayartukindosenkemdiktisaintek #dosenbukansapiperah
@tukin_dosenASN","['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']",tunjangan kinerja untuk semua karena setiap kontribusi berharga,tukinforall bayartukindosenkemdiktisaintek dosenbukansapiperah,tunjangan kinerja kontribusi berharga,Neutral
1886232335168983176,2025-02-03 01:56:47+00:00,Nadya,"Investasi dalam pendidikan dimulai dari kesejahteraan dosen. 💼✨ Dukung pembayaran tukin tepat waktu!!!
#tukinforall
#bayartukindosenkemdiktisaintek
#dosenbukansapiperah

@tukin_dosenASN https://t.co/0XgceVJC5q","['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']",investasi dalam pendidikan dimulai dari kesejahteraan dosen dukung pembayaran tukin tepat waktu,tukinforall bayartukindosenkemdiktisaintek dosenbukansapiperah,investasi pendidikan kesejahteraan dosen dukung pembayaran tukin,Neutral
